# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Mar 16 04:36:32 2025
#
# COLUMN kepid:          KepID
# COLUMN koi_name:       KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN pl_name:        Confirmed Name
#
rowid,kepid,koi_name,kepler_name,pl_name
2505,8278371,K01150.01,Kepler-780 b,Kepler-780 b
2506,10330115,K01160.01,Kepler-781 b,Kepler-781 b
2507,10528068,K01162.01,Kepler-782 b,Kepler-782 b
2508,10337517,K01165.02,Kepler-783 b,Kepler-783 b
2509,10337517,K01165.01,Kepler-783 c,Kepler-783 c
2510,10350571,K01175.01,Kepler-784 b,Kepler-784 b
2511,10350571,K01175.02,Kepler-784 c,Kepler-784 c
2512,3749365,K01176.01,Kepler-785 b,Kepler-785 b
2513,3859079,K01199.01,Kepler-786 b,Kepler-786 b
2514,3444588,K01202.01,Kepler-787 b,Kepler-787 b
2515,3438507,K01204.01,Kepler-788 b,Kepler-788 b
2516,3869014,K01205.01,Kepler-789 b,Kepler-789 b
2517,8394721,K00152.03,Kepler-79 b,Kepler-79 b
2518,8394721,K00152.02,Kepler-79 c,Kepler-79 c
2519,8394721,K00152.01,Kepler-79 d,Kepler-79 d
2520,8394721,K00152.04,Kepler-79 e,Kepler-79 e
2521,3732821,K01207.01,Kepler-790 b,Kepler-790 b
2522,3962357,K01210.01,Kepler-791 b,Kepler-791 b
2523,3749134,K01212.01,Kepler-792 b,Kepler-792 b
2524,3660924,K01214.01,Kepler-793 b,Kepler-793 b
2525,3839488,K01216.01,Kepler-794 b,Kepler-794 b
2526,3442055,K01218.01,Kepler-795 b,Kepler-795 b
2527,4043190,K01220.01,Kepler-796 b,Kepler-796 b
2528,6383821,K01238.01,Kepler-797 b,Kepler-797 b
2529,6693640,K01245.01,Kepler-798 b,Kepler-798 b
2530,8678594,K01261.01,Kepler-799 b,Kepler-799 b
2531,8678594,K01261.02,Kepler-799 c,Kepler-799 c
2532,6922244,K00010.01,Kepler-8 b,Kepler-8 b
2533,4852528,K00500.01,Kepler-80 b,Kepler-80 b
2534,4852528,K00500.02,Kepler-80 c,Kepler-80 c
2535,4852528,K00500.03,Kepler-80 d,Kepler-80 d
2536,4852528,K00500.04,Kepler-80 e,Kepler-80 e
2537,4852528,K00500.05,Kepler-80 f,Kepler-80 f
2538,4852528,,Kepler-80 g,Kepler-80 g
2539,8612847,K01264.01,Kepler-800 b,Kepler-800 b
2540,8547140,K01266.01,Kepler-801 b,Kepler-801 b
2541,8806072,K01273.01,Kepler-802 b,Kepler-802 b
2542,8583696,K01275.01,Kepler-803 b,Kepler-803 b
2543,8628758,K01279.01,Kepler-804 b,Kepler-804 b
2544,8628758,K01279.02,Kepler-804 c,Kepler-804 c
2545,8822366,K01282.01,Kepler-805 b,Kepler-805 b
2546,8700771,K01283.01,Kepler-806 b,Kepler-806 b
2547,10975146,K01300.01,Kepler-808 b,Kepler-808 b
2548,10724369,K01302.01,Kepler-809 b,Kepler-809 b
2549,7287995,K00877.01,Kepler-81 b,Kepler-81 b
2550,7287995,K00877.02,Kepler-81 c,Kepler-81 c
2551,7287995,K00877.03,Kepler-81 d,Kepler-81 d
2552,10744335,K01304.01,Kepler-810 b,Kepler-810 b
2553,10586208,K01308.01,Kepler-811 b,Kepler-811 b
2554,10854768,K01309.01,Kepler-812 b,Kepler-812 b
2555,10964440,K01310.01,Kepler-813 b,Kepler-813 b
2556,10963242,K01312.01,Kepler-814 b,Kepler-814 b
2557,10585852,K01314.01,Kepler-815 b,Kepler-815 b
2558,4164994,K01320.01,Kepler-816 b,Kepler-816 b
2559,4076098,K01323.01,Kepler-817 b,Kepler-817 b
2560,4282872,K01325.01,Kepler-818 b,Kepler-818 b
2561,4072526,K01329.01,Kepler-819 b,Kepler-819 b
2562,7366258,K00880.01,Kepler-82 b,Kepler-82 b
2563,7366258,K00880.02,Kepler-82 c,Kepler-82 c
2564,7366258,K00880.04,Kepler-82 d,Kepler-82 d
2565,7366258,K00880.03,Kepler-82 e,Kepler-82 e
2566,7366258,,Kepler-82 f,Kepler-82 f
2567,4155328,K01335.01,Kepler-820 b,Kepler-820 b
2568,4243911,K01337.01,Kepler-821 b,Kepler-821 b
2569,4466677,K01338.01,Kepler-822 b,Kepler-822 b
2570,4135665,K01339.01,Kepler-823 b,Kepler-823 b
2571,4650674,K01341.01,Kepler-824 b,Kepler-824 b
2572,4275721,K01342.01,Kepler-825 b,Kepler-825 b
2573,4275721,K01342.02,Kepler-825 c,Kepler-825 c
2574,4136466,K01344.01,Kepler-826 b,Kepler-826 b
2575,7211141,K01355.01,Kepler-827 b,Kepler-827 b
2576,6934291,K01367.01,Kepler-828 b,Kepler-828 b
2577,6924203,K01370.01,Kepler-829 b,Kepler-829 b
2578,7870390,K00898.01,Kepler-83 b,Kepler-83 b
2579,7870390,K00898.03,Kepler-83 c,Kepler-83 c
2580,7870390,K00898.02,Kepler-83 d,Kepler-83 d
2581,7211469,K01377.01,Kepler-830 b,Kepler-830 b
2582,7211221,K01379.01,Kepler-831 b,Kepler-831 b
2583,9034103,K01402.01,Kepler-832 b,Kepler-832 b
2584,9214942,K01403.01,Kepler-833 b,Kepler-833 b
2585,8874090,K01404.01,Kepler-834 b,Kepler-834 b
2586,9264949,K01405.01,Kepler-835 b,Kepler-835 b
2587,9271752,K01406.01,Kepler-836 b,Kepler-836 b
2588,9391208,K01409.01,Kepler-837 b,Kepler-837 b
2589,9391506,K01410.01,Kepler-838 b,Kepler-838 b
2590,8950853,K01412.01,Kepler-839 b,Kepler-839 b
2591,5301750,K01589.01,Kepler-84 b,Kepler-84 b
2592,5301750,K01589.02,Kepler-84 c,Kepler-84 c
2593,5301750,K01589.04,Kepler-84 d,Kepler-84 d
2594,5301750,K01589.03,Kepler-84 e,Kepler-84 e
2595,5301750,K01589.05,Kepler-84 f,Kepler-84 f
2596,11177707,K01423.01,Kepler-841 b,Kepler-841 b
2597,11611600,K01424.01,Kepler-842 b,Kepler-842 b
2598,11254382,K01425.01,Kepler-843 b,Kepler-843 b
2599,11129738,K01427.01,Kepler-844 b,Kepler-844 b
2600,11401182,K01428.01,Kepler-845 b,Kepler-845 b
2601,11288505,K01433.01,Kepler-846 b,Kepler-846 b
2602,11493431,K01434.01,Kepler-847 b,Kepler-847 b
2603,11193263,K01438.01,Kepler-848 b,Kepler-848 b
2604,11027624,K01439.01,Kepler-849 b,Kepler-849 b
2605,8950568,K02038.01,Kepler-85 b,Kepler-85 b
2606,8950568,K02038.02,Kepler-85 c,Kepler-85 c
2607,8950568,K02038.03,Kepler-85 d,Kepler-85 d
2608,8950568,K02038.04,Kepler-85 e,Kepler-85 e
2609,11032227,K01440.01,Kepler-850 b,Kepler-850 b
2610,11356260,K01441.01,Kepler-851 b,Kepler-851 b
2611,11043167,K01444.01,Kepler-852 b,Kepler-852 b
2612,11336883,K01445.01,Kepler-853 b,Kepler-853 b
2613,7832356,K01456.01,Kepler-855 b,Kepler-855 b
2614,9643874,K01457.01,Kepler-856 b,Kepler-856 b
2615,7761545,K01472.01,Kepler-857 b,Kepler-857 b
2616,12403119,K01478.01,Kepler-858 b,Kepler-858 b
2617,7512982,K01480.01,Kepler-859 b,Kepler-859 b
2618,12735740,K03663.01,Kepler-86 b,PH2 b
2619,9597806,K01481.01,Kepler-860 b,Kepler-860 b
2620,9589323,K01488.01,Kepler-861 b,Kepler-861 b
2621,9726659,K01491.01,Kepler-862 b,Kepler-862 b
2622,7629518,K01495.01,Kepler-863 b,Kepler-863 b
2623,9636135,K01498.01,Kepler-864 b,Kepler-864 b
2624,9636135,K01498.02,Kepler-864 c,Kepler-864 c
2625,7841925,K01499.01,Kepler-865 b,Kepler-865 b
2626,7841925,K01499.03,Kepler-865 c,Kepler-865 c
2627,7439316,K01501.01,Kepler-866 b,Kepler-866 b
2628,12400538,K01503.01,Kepler-867 b,Kepler-867 b
2629,9813499,K01505.01,Kepler-868 b,Kepler-868 b
2630,12254792,K01506.01,Kepler-869 b,Kepler-869 b
2631,10028792,K01574.01,Kepler-87 b,Kepler-87 b
2632,10028792,K01574.02,Kepler-87 c,Kepler-87 c
2633,12020218,K01507.01,Kepler-870 b,Kepler-870 b
2634,7690844,K01508.01,Kepler-871 b,Kepler-871 b
2635,7901948,K01511.01,Kepler-872 b,Kepler-872 b
2636,12418724,K01516.01,Kepler-873 b,Kepler-873 b
2637,7456001,K01517.01,Kepler-874 b,Kepler-874 b
2638,7549209,K01518.01,Kepler-875 b,Kepler-875 b
2639,7663405,K01519.01,Kepler-876 b,Kepler-876 b
2640,9765975,K01520.01,Kepler-877 b,Kepler-877 b
2641,9818462,K01521.01,Kepler-878 b,Kepler-878 b
2642,12266636,K01522.01,Kepler-879 b,Kepler-879 b
2643,12266636,,Kepler-879 c,Kepler-879 c
2644,5446285,K00142.01,Kepler-88 b,KOI-142 b
2645,5446285,,Kepler-88 c,KOI-142 c
2646,5446285,,Kepler-88 d,Kepler-88 d
2647,7869917,K01525.01,Kepler-880 b,Kepler-880 b
2648,7869917,K01525.02,Kepler-880 c,Kepler-880 c
2649,9824805,K01526.01,Kepler-881 b,Kepler-881 b
2650,7691260,K01528.01,Kepler-882 b,Kepler-882 b
2651,11954842,K01530.01,Kepler-883 b,Kepler-883 b
2652,11764462,K01531.01,Kepler-884 b,Kepler-884 b
2653,11656246,K01532.01,Kepler-885 b,Kepler-885 b
2654,7808587,K01533.01,Kepler-886 b,Kepler-886 b
2655,4741126,K01534.01,Kepler-887 b,Kepler-887 b
2656,4741126,K01534.02,Kepler-887 c,Kepler-887 c
2657,11669125,K01535.01,Kepler-888 b,Kepler-888 b
2658,12159249,K01536.01,Kepler-889 b,Kepler-889 b
2659,6462863,K00094.04,Kepler-89 b,KOI-94 b
2660,6462863,K00094.02,Kepler-89 c,KOI-94 c
2661,6462863,K00094.01,Kepler-89 d,KOI-94 d
2662,6462863,K00094.03,Kepler-89 e,KOI-94 e
2663,7951018,K01553.01,Kepler-890 b,Kepler-890 b
2664,5184584,K01564.01,Kepler-891 b,Kepler-891 b
2665,8009350,K01569.01,Kepler-892 b,Kepler-892 b
2666,8082001,K01570.01,Kepler-893 b,Kepler-893 b
2667,10004519,K01572.01,Kepler-894 b,Kepler-894 b
2668,12506770,K01577.01,Kepler-895 b,Kepler-895 b
2669,7939330,K01581.02,Kepler-896 b,Kepler-896 b
2670,7939330,K01581.01,Kepler-896 c,Kepler-896 c
2671,12602568,K01583.01,Kepler-897 b,Kepler-897 b
2672,9941066,K01584.01,Kepler-898 b,Kepler-898 b
2673,5470739,K01585.01,Kepler-899 b,Kepler-899 b
2674,3323887,K00377.01,Kepler-9 b,Kepler-9 b
2675,3323887,K00377.02,Kepler-9 c,Kepler-9 c
2676,3323887,K00377.03,Kepler-9 d,Kepler-9 d
2677,11442793,K00351.06,Kepler-90 b,KOI-351 b
2678,11442793,K00351.05,Kepler-90 c,KOI-351 c
2679,11442793,K00351.03,Kepler-90 d,KOI-351 d
2680,11442793,K00351.04,Kepler-90 e,KOI-351 e
2681,11442793,K00351.07,Kepler-90 f,KOI-351 f
2682,11442793,K00351.02,Kepler-90 g,KOI-351 g
2683,11442793,K00351.01,Kepler-90 h,KOI-351 h
2684,11442793,,Kepler-90 i,Kepler-90 i
2685,10022908,K01586.01,Kepler-900 b,Kepler-900 b
2686,5617854,K01588.01,Kepler-901 b,Kepler-901 b
2687,10006581,K01595.01,Kepler-902 b,Kepler-902 b
2688,5438757,K01601.01,Kepler-903 b,Kepler-903 b
2689,5438757,K01601.02,Kepler-903 c,Kepler-903 c
2690,5177104,K01603.01,Kepler-904 b,Kepler-904 b
